,index,post_class,prob
32500,LITERARY THEORY,DEVELOPMENT ECONOMICS,0.1111111111111111
32523,"MUSIC, SOUND, AND STYLE",DEVELOPMENT ECONOMICS,0.14285714285714285
32526,NATIONALISM AND EXILE,DEVELOPMENT ECONOMICS,0.14285714285714285
32538,PHYSICAL CHEMISTRY LAB,DEVELOPMENT ECONOMICS,0.125
32563,RELIGIONS OF ASIA,DEVELOPMENT ECONOMICS,0.14285714285714285
32588,SP TOP LIT/OTHER DISCIPL,DEVELOPMENT ECONOMICS,0.125
32590,SP TOP NATIONAL CINEMA,DEVELOPMENT ECONOMICS,0.125
32608,TAOISM/CHINESE RELIGION,DEVELOPMENT ECONOMICS,0.2
32736,ELEMENTARY ITALIAN 1,DIET AND NUTRITION,0.14285714285714285
32737,ELEMENTARY ITALIAN 2,DIET AND NUTRITION,0.14285714285714285
32856,MOD JPN LIT/CULTURE(TOP),DIET AND NUTRITION,0.14285714285714285
32903,RELIGIONS OF ASIA,DIET AND NUTRITION,0.14285714285714285
32914,SEM MATHEMATICAL MODEL,DIET AND NUTRITION,0.14285714285714285
33054,DIRECTED STUDY,DIGITAL DOCUMENTARY PHOTOG,0.16666666666666666
33104,GENETICS AND MOLECULAR BIOLOGY,DIGITAL DOCUMENTARY PHOTOG,0.16666666666666666
33515,LINEAR ALGEBRA & APPLICA,DIGITAL IMAGING,0.125
33805,INTENSIVE ELEMENTARY CHINESE,DISCRETE MATH FOR COMPSCI,0.16666666666666666
33872,MATHEMATICAL FOUNDATIONS,DISCRETE MATH FOR COMPSCI,0.125
33912,PROBLEM SOLVING SEMINAR,DISCRETE MATH FOR COMPSCI,0.125
33970,TECHNICAL/SOCIAL ANALY INFOR,DISCRETE MATH FOR COMPSCI,0.16666666666666666
34040,BRITISH ISLES-MID AGES,DOSTOEVSKY,0.125
34063,CONTEM RUSSIAN COMP/READ,DOSTOEVSKY,0.1111111111111111
34324,TOLSTOY,DOSTOEVSKY,0.1111111111111111
34337,WESTERN WARFARE SINCE 1789,DOSTOEVSKY,0.125
34543,MAGIC/REL/SCI SINCE 1400,DRAMATIC WRITING,0.16666666666666666
34613,SEM IN SELECTED TOPICS,DRAMATIC WRITING,0.16666666666666666
34746,COSTUME DESIGN,DRAWING,0.25
34771,ELECTROBIOLOGY,DRAWING,0.16666666666666666
34792,FIGURE DRAWING,DRAWING,0.25
34960,SIGNALS AND SYSTEMS,DRAWING,0.16666666666666666
35059,BIOPHYSICAL CHEMISTRY,DRUGS BRAIN AND BEHAVIOR,0.125
35119,ELEMENTS PHYSICAL CHEM,DRUGS BRAIN AND BEHAVIOR,0.125
35160,HYDROGEOLOGY,DRUGS BRAIN AND BEHAVIOR,0.125
35186,INTRO BIOCHEMISTRY I,DRUGS BRAIN AND BEHAVIOR,0.125
35258,PHYSICAL CHEMISTRY LAB,DRUGS BRAIN AND BEHAVIOR,0.125
35289,SCI & POL OF NAT CASTASTROPHES,DRUGS BRAIN AND BEHAVIOR,0.125
35561,LOGIC,EARLY MODERN POLITICAL THOUGHT,0.16666666666666666
35691,TUTORIAL (TOPICS),EARLY MODERN POLITICAL THOUGHT,0.16666666666666666
35989,SP TOP LITERARY GENRES,ECO/SOC/MORAL 18C THGHT,0.14285714285714285
36000,SPECIAL TOPICS LANG/LIT,ECO/SOC/MORAL 18C THGHT,0.14285714285714285
36431,CHINA AND THE WORLD,ECOLOGY AND SOCIETY,0.125
36725,ADV GERMAN LANG/CULTURE,ECON HIST ISLAMIC MIDDLE EAST,0.16666666666666666
36746,ANALYTICAL POLITICS,ECON HIST ISLAMIC MIDDLE EAST,0.16666666666666666
36795,DISTRIBUTIVE JUSTICE,ECON HIST ISLAMIC MIDDLE EAST,0.1111111111111111
36798,DUKE FALL SEM PROG:BERLIN,ECON HIST ISLAMIC MIDDLE EAST,0.16666666666666666
36811,ELECTROBIOLOGY,ECON HIST ISLAMIC MIDDLE EAST,0.16666666666666666
36929,"MARX, NIETZSCHE, FREUD",ECON HIST ISLAMIC MIDDLE EAST,0.1111111111111111
36964,POLITICS IN DEV WORLD,ECON HIST ISLAMIC MIDDLE EAST,0.1111111111111111
36967,PRINTMAKING: INTAGLIO,ECON HIST ISLAMIC MIDDLE EAST,0.125
36978,QUANT POLITICAL ANALY I,ECON HIST ISLAMIC MIDDLE EAST,0.14285714285714285
36982,RELIGION AND SOCIETY/REFORM,ECON HIST ISLAMIC MIDDLE EAST,0.125
36998,SHAKESPEARE AFTER 1600,ECON HIST ISLAMIC MIDDLE EAST,0.125
37000,SIGNALS AND SYSTEMS,ECON HIST ISLAMIC MIDDLE EAST,0.16666666666666666
37016,SPEC TOP IN GOVT & POL (IR),ECON HIST ISLAMIC MIDDLE EAST,0.14285714285714285
37017,SPEC TOP IN GOVT & POL THEORY,ECON HIST ISLAMIC MIDDLE EAST,0.14285714285714285
37026,STUDY OF SEXUALITIES,ECON HIST ISLAMIC MIDDLE EAST,0.1111111111111111
37049,TOPICS MODERN ART,ECON HIST ISLAMIC MIDDLE EAST,0.14285714285714285
37058,WOMEN/POLITICAL PROCESS,ECON HIST ISLAMIC MIDDLE EAST,0.1111111111111111
37196,HONORS SEMINAR I,ECONOMETRICS I,0.2
37197,HONORS SEMINAR II,ECONOMETRICS I,0.2
37519,FUNDAMENTALS OF PHYSICS,ECONOMICS OF GLOBL HEALTH,0.1111111111111111
37723,THERMAL PHYSICS,ECONOMICS OF GLOBL HEALTH,0.1111111111111111
37847,ETHICS IN SOUTH ASIA,ECONOMICS OF THE FAMILY,0.16666666666666666
38188,EVANGELICAL TRAD IN AMER,EDUCATIONAL PSYCHOLOGY,0.14285714285714285
38221,INDEPENDENT STUDY,EDUCATIONAL PSYCHOLOGY,0.14285714285714285
38435,ADVANCED TOPICS,ELECTRONIC MUSIC,0.125
38595,INTRO TO HISTORY OF ART,ELECTRONIC MUSIC,0.125
38719,SPECIAL TOPICS IN ART HISTORY,ELECTRONIC MUSIC,0.125
38731,THE AEGEAN BRONZE AGE,ELECTRONIC MUSIC,0.125
38762,ACOUSTICS AND MUSIC,ELEMENTARY ARABIC,0.25
39020,READING IN MODERN CHINESE,ELEMENTARY ARABIC,0.25
39261,INTERPRETATION/PERFORM,ELEMENTARY PERSIAN,0.2222222222222222
39283,ISLAM MYS:PERSO-IND/EAST,ELEMENTARY PERSIAN,0.11764705882352941
39434,VOICE,ELEMENTARY PERSIAN,0.2222222222222222
39650,MATH NUMERICAL ANALYSIS,ELEMENTARY SPANISH 1,0.125
39990,MATH NUMERICAL ANALYSIS,ELEMENTARY SPANISH 2,0.125
40144,AMERICAN POWER GLOBAL ECONOMY,EMERGENCE MODERN JAPAN,0.125
40169,CHILD CLINICAL PSYCH,EMERGENCE MODERN JAPAN,0.125
40196,DRAMATIC WRITING,EMERGENCE MODERN JAPAN,0.125
40808,ADV TOP IN PUBLIC POLICY,ENERGY AND ENVIRONMENT,0.125
40824,AMERICAN POWER GLOBAL ECONOMY,ENERGY AND ENVIRONMENT,0.125
40841,BUDDHISM,ENERGY AND ENVIRONMENT,0.125
41184,BUSINESS IN LITERATURE,ENTREPRENEURSHIP,0.10714285714285714
41195,CLASS GUITAR,ENTREPRENEURSHIP,0.1111111111111111
41204,CONTEMPORARY CHINESE CULTURE,ENTREPRENEURSHIP,0.1111111111111111
41206,COSTUME DESIGN,ENTREPRENEURSHIP,0.25
41210,DEATH AND DYING,ENTREPRENEURSHIP,0.14285714285714285
41221,DUKE-ADM ST ABR: SP TOP,ENTREPRENEURSHIP,0.1111111111111111
41242,ENTREPRENEURIAL OPP. AND FINAN,ENTREPRENEURSHIP,0.125
41245,ETHICS IN MANAGEMENT,ENTREPRENEURSHIP,0.16666666666666666
41247,ETHICS IN SOUTH ASIA,ENTREPRENEURSHIP,0.16666666666666666
41252,FIGURE DRAWING,ENTREPRENEURSHIP,0.25
41272,HISTORY OF ROMANTIC LOVE,ENTREPRENEURSHIP,0.125
41293,INTERMEDIATE JAPANESE,ENTREPRENEURSHIP,0.14285714285714285
41343,MAGIC/REL/SCI SINCE 1400,ENTREPRENEURSHIP,0.16666666666666666
41346,MARKETING MANAGEMENT,ENTREPRENEURSHIP,0.10344827586206896
41348,MARKETS/MGMNT CAPSTONE,ENTREPRENEURSHIP,0.14285714285714285
41352,MATHEMATICAL FOUNDATIONS,ENTREPRENEURSHIP,0.125
41359,MULTIVARIABLE CALCULUS,ENTREPRENEURSHIP,0.1111111111111111
41387,PRINTMAKING: INTAGLIO,ENTREPRENEURSHIP,0.125
41389,PROBABIL/STATIS IN EGR,ENTREPRENEURSHIP,0.125
41394,PROGRAMMING/PROBLEM SOLVING,ENTREPRENEURSHIP,0.1111111111111111
41413,SEM IN SELECTED TOPICS,ENTREPRENEURSHIP,0.16666666666666666
41434,SPAN FOR ORAL COMMUNICA,ENTREPRENEURSHIP,0.16666666666666666
41435,SPANISH LITERATURE (TOP),ENTREPRENEURSHIP,0.14285714285714285
41462,THEORY/PRACTICE COACHING,ENTREPRENEURSHIP,0.1111111111111111
41470,TOPICS MODERN CHINESE,ENTREPRENEURSHIP,0.14285714285714285
41476,WEB-BASED MULTIMEDIA COMM.,ENTREPRENEURSHIP,0.2
41488,ADV TOP IN PUBLIC POLICY,ENVIRONMENT AND CONFLICT,0.125
41521,BUDDHISM,ENVIRONMENT AND CONFLICT,0.125
41585,ETHICS IN MANAGEMENT,ENVIRONMENT AND CONFLICT,0.16666666666666666
41774,SPAN FOR ORAL COMMUNICA,ENVIRONMENT AND CONFLICT,0.16666666666666666
42067,PRINTMAKING: INTAGLIO,ETHICS IN MANAGEMENT,0.125
42069,PROBABIL/STATIS IN EGR,ETHICS IN MANAGEMENT,0.125
42189,ANTHRO AND THE MOTION PICTURE,ETHICS IN PROFESSIONS,0.14285714285714285
42966,GLOBAL HEALTH,EVAL PUBLIC EXPENDITURES,0.14285714285714285
43096,PSY OF ETHNICITY AND CNTXT,EVAL PUBLIC EXPENDITURES,0.14285714285714285
43630,EXISTENTIALISM,EXPERIMENTAL FILMMAKING,0.1111111111111111
43720,LITERARY THEORY,EXPERIMENTAL FILMMAKING,0.1111111111111111
43956,ELEMENTARY ITALIAN 1,FAIRY TALES: GRIMMS TO DISNEY,0.14285714285714285
43957,ELEMENTARY ITALIAN 2,FAIRY TALES: GRIMMS TO DISNEY,0.14285714285714285
44000,HYDROGEOLOGY,FAIRY TALES: GRIMMS TO DISNEY,0.125
44123,RELIGIONS OF ASIA,FAIRY TALES: GRIMMS TO DISNEY,0.14285714285714285
44129,SCI & POL OF NAT CASTASTROPHES,FAIRY TALES: GRIMMS TO DISNEY,0.125
44380,INTRODUCTION TO FILM,FILM/VIDEO/DIGITAL CAPSTONE,0.13333333333333333
44449,PROBABIL/STATIS IN EGR,FILM/VIDEO/DIGITAL CAPSTONE,0.125
44542,ACOUSTICS AND MUSIC,FINANCIAL ACCOUNTING,0.125
44545,ADV GERMAN LANG/CULTURE,FINANCIAL ACCOUNTING,0.16666666666666666
44548,ADV TOP IN PUBLIC POLICY,FINANCIAL ACCOUNTING,0.125
44553,ADVANCED JAPANESE,FINANCIAL ACCOUNTING,0.14285714285714285
44566,ANALYTICAL POLITICS,FINANCIAL ACCOUNTING,0.16666666666666666
44573,ART AND MARKETS,FINANCIAL ACCOUNTING,0.14285714285714285
44580,BRITISH ISLES-MID AGES,FINANCIAL ACCOUNTING,0.125
44581,BUDDHISM,FINANCIAL ACCOUNTING,0.125
44583,BUSINESS ETHICS,FINANCIAL ACCOUNTING,0.14285714285714285
44585,CARIBBEAN 1492-1700,FINANCIAL ACCOUNTING,0.14285714285714285
44587,CELL AND ORGANISMAL PHYSIOLOGY,FINANCIAL ACCOUNTING,0.125
44590,CHILDHOOD IN FRENCH CULTURE,FINANCIAL ACCOUNTING,0.16666666666666666
44603,CONTEM RUSSIAN COMP/READ,FINANCIAL ACCOUNTING,0.1111111111111111
44610,DEATH AND DYING,FINANCIAL ACCOUNTING,0.14285714285714285
44618,DUKE FALL SEM PROG:BERLIN,FINANCIAL ACCOUNTING,0.16666666666666666
44619,DUKE IN ITALY: TOPICS,FINANCIAL ACCOUNTING,0.2
44631,ELECTROBIOLOGY,FINANCIAL ACCOUNTING,0.16666666666666666
44641,ENERGY AND ENVIRONMENT,FINANCIAL ACCOUNTING,0.25
44642,ENTREPRENEURIAL OPP. AND FINAN,FINANCIAL ACCOUNTING,0.125
44649,EX HEB O T: GENESIS,FINANCIAL ACCOUNTING,0.16666666666666666
44668,GLOBALIZATION/PUBLIC POLICY,FINANCIAL ACCOUNTING,0.14285714285714285
44672,HISTORY OF ROMANTIC LOVE,FINANCIAL ACCOUNTING,0.125
44701,INTERPRETATION/PERFORM,FINANCIAL ACCOUNTING,0.1111111111111111
44711,INTRO TO CULTURAL ANTHRO,FINANCIAL ACCOUNTING,0.125
44743,MAGIC/REL/SCI SINCE 1400,FINANCIAL ACCOUNTING,0.16666666666666666
44746,MARKETING MANAGEMENT,FINANCIAL ACCOUNTING,0.10344827586206896
44759,MULTIVARIABLE CALCULUS,FINANCIAL ACCOUNTING,0.1111111111111111
44764,NAT. CATASTROPHES: REBUILDING,FINANCIAL ACCOUNTING,0.2
44766,NATIONALISM AND EXILE,FINANCIAL ACCOUNTING,0.14285714285714285
44767,NEW TESTAMENT ETHICS,FINANCIAL ACCOUNTING,0.16666666666666666
44787,PRINTMAKING: INTAGLIO,FINANCIAL ACCOUNTING,0.125
44800,READING IN MODERN CHINESE,FINANCIAL ACCOUNTING,0.125
44804,RENAISS/BAROQUE ART HST,FINANCIAL ACCOUNTING,0.2
44805,RES METH IN SOCIAL PSY,FINANCIAL ACCOUNTING,0.125
44806,RES METH PSYCHOLOG SCI,FINANCIAL ACCOUNTING,0.125
44813,SEM IN SELECTED TOPICS,FINANCIAL ACCOUNTING,0.16666666666666666
44820,SIGNALS AND SYSTEMS,FINANCIAL ACCOUNTING,0.16666666666666666
44828,SP TOP LIT/OTHER DISCIPL,FINANCIAL ACCOUNTING,0.125
44833,SPAIN: SPECIAL TOPICS ABROAD,FINANCIAL ACCOUNTING,0.13333333333333333
44835,SPANISH LITERATURE (TOP),FINANCIAL ACCOUNTING,0.14285714285714285
44862,THEORY/PRACTICE COACHING,FINANCIAL ACCOUNTING,0.1111111111111111
44864,TOLSTOY,FINANCIAL ACCOUNTING,0.1111111111111111
44874,VOICE,FINANCIAL ACCOUNTING,0.1111111111111111
44877,WESTERN WARFARE SINCE 1789,FINANCIAL ACCOUNTING,0.125
44927,CELL AND ORGANISMAL PHYSIOLOGY,FIRST-YEAR GERMAN I,0.125
45051,INTRO TO CULTURAL ANTHRO,FIRST-YEAR GERMAN I,0.125
45335,FIRST-YEAR GERMAN I,FIRST-YEAR GERMAN II,0.125
45409,LANGUAGE EVOLUTION,FIRST-YEAR GERMAN II,0.125
45510,SP TOP NATIONAL CINEMA,FIRST-YEAR GERMAN II,0.125
45774,MICROECONOMIC POLICY TOOLS,FOOD FOR THOUGHT,0.16666666666666666
45801,POL CHOICE/VAL CONFLICT,FOOD FOR THOUGHT,0.16666666666666666
45892,U S LAT LIT/CUL ST (TOP),FOOD FOR THOUGHT,0.16666666666666666
46244,ADV FR LANG/WRIT WORKSHP,FRENCH FOR BUSINESS,0.125
46258,AFRICAN DANCE TECH I,FRENCH FOR BUSINESS,0.125
46556,THE FRENCH ESSAY,FRENCH FOR BUSINESS,0.125
46584,ADV FR LANG/WRIT WORKSHP,FRENCH LIT (TOPICS),0.25
46598,AFRICAN DANCE TECH I,FRENCH LIT (TOPICS),0.25
46722,INTEGRATING ENV SCI/POL,FRENCH LIT (TOPICS),0.14285714285714285
46896,THE FRENCH ESSAY,FRENCH LIT (TOPICS),0.25
47438,INTRO TO SPANISH LIT II,FUNDAMENTALS SPAN LING,0.16666666666666666
48268,TOPICS IN KOREAN,GENERAL MICROBIOLOGY,0.1111111111111111
49170,MATH NUMERICAL ANALYSIS,GEOMETRY,0.125
50027,CELL AND ORGANISMAL PHYSIOLOGY,GLOBAL RESPONSES RISE OF CHINA,0.125
50151,INTRO TO CULTURAL ANTHRO,GLOBAL RESPONSES RISE OF CHINA,0.125
50245,RES METH IN SOCIAL PSY,GLOBAL RESPONSES RISE OF CHINA,0.125
50684,AMERICAN POWER GLOBAL ECONOMY,GLOBALIZATION AND DOM POLITICS,0.125
51011,ADVANCED EXPRESSION,GOTHIC CATHEDRALS,0.125
51130,HIST PHOTO 1839-PRESENT,GOTHIC CATHEDRALS,0.125
51342,ACOUSTICS AND MUSIC,GOV/POL:SEL COUNTRY(TOP),0.125
51600,READING IN MODERN CHINESE,GOV/POL:SEL COUNTRY(TOP),0.125
51799,FUNDAMENTALS OF PHYSICS,GREEK CIVILIZATION,0.1111111111111111
52003,THERMAL PHYSICS,GREEK CIVILIZATION,0.1111111111111111
52020,ABNORMAL PSYCHOLOGY,HEALTH ECONOMICS,0.1111111111111111
52056,BERLIN:ARCHITECTURE/ART/CITY,HEALTH ECONOMICS,0.125
52164,INTEN INTERMED GERMAN,HEALTH ECONOMICS,0.125
52361,ABORTION IN AMERICAN CULTURE,HEALTH POLICY ANALYSIS,0.125
52454,ELEMENTARY FRENCH 1,HEALTH POLICY ANALYSIS,0.125
52486,GLOBAL HEALTH,HEALTH POLICY ANALYSIS,0.14285714285714285
52539,INTRO TO U.S. HEALTH CARE SYST,HEALTH POLICY ANALYSIS,0.125
52616,PSY OF ETHNICITY AND CNTXT,HEALTH POLICY ANALYSIS,0.14285714285714285
52789,EDUCATIONAL PSYCHOLOGY,HISPANIC LIT/POP CULTR,0.125
52987,SP TOP LIT GENRE IV,HISPANIC LIT/POP CULTR,0.125
52995,SPANISH LITERATURE (TOP),HISPANIC LIT/POP CULTR,0.14285714285714285
53114,DIRECTED STUDY,HISTORY CHRISTIAN CHURCH,0.16666666666666666
53149,EX HEB O T: GENESIS,HISTORY CHRISTIAN CHURCH,0.16666666666666666
53164,GENETICS AND MOLECULAR BIOLOGY,HISTORY CHRISTIAN CHURCH,0.16666666666666666
53267,NEW TESTAMENT ETHICS,HISTORY CHRISTIAN CHURCH,0.16666666666666666
53388,ADV TOP IN PUBLIC POLICY,HISTORY ECONOMIC THOUGHT,0.125
53421,BUDDHISM,HISTORY ECONOMIC THOUGHT,0.125
53608,NORTH AMERICA TO 1760,HISTORY ECONOMIC THOUGHT,0.14285714285714285
53628,PRISONRS DILEMMA/DISTR JUSTICE,HISTORY ECONOMIC THOUGHT,0.14285714285714285
53669,SP TOP LITERARY GENRES,HISTORY ECONOMIC THOUGHT,0.14285714285714285
53680,SPECIAL TOPICS LANG/LIT,HISTORY ECONOMIC THOUGHT,0.14285714285714285
53816,ELEMENTARY ITALIAN 1,HISTORY MODERN MACROECON,0.14285714285714285
53817,ELEMENTARY ITALIAN 2,HISTORY MODERN MACROECON,0.14285714285714285
53983,RELIGIONS OF ASIA,HISTORY MODERN MACROECON,0.14285714285714285
54124,CONTEMPORARY CHINESE CULTURE,HONORS RESEARCH INDEP STUDY,0.1111111111111111
54134,DIRECTED STUDY,HONORS RESEARCH INDEP STUDY,0.16666666666666666
54141,DUKE-ADM ST ABR: SP TOP,HONORS RESEARCH INDEP STUDY,0.1111111111111111
54167,ETHICS IN SOUTH ASIA,HONORS RESEARCH INDEP STUDY,0.16666666666666666
54184,GENETICS AND MOLECULAR BIOLOGY,HONORS RESEARCH INDEP STUDY,0.16666666666666666
54198,HST ANCIENT PHILOSOPHY,HONORS RESEARCH INDEP STUDY,0.1111111111111111
54230,INTRO TO CLASSICAL CHINESE,HONORS RESEARCH INDEP STUDY,0.1111111111111111
54299,PLATO,HONORS RESEARCH INDEP STUDY,0.1111111111111111
54314,PROGRAMMING/PROBLEM SOLVING,HONORS RESEARCH INDEP STUDY,0.1111111111111111
54349,SP TOP LITERARY GENRES,HONORS RESEARCH INDEP STUDY,0.14285714285714285
54360,SPECIAL TOPICS LANG/LIT,HONORS RESEARCH INDEP STUDY,0.14285714285714285
54445,CARIBBEAN 1492-1700,HONORS SEMINAR I,0.14285714285714285
54464,CONTEMPORARY CHINESE CULTURE,HONORS SEMINAR I,0.1111111111111111
54515,FIRST-YEAR GERMAN I,HONORS SEMINAR I,0.125
54565,INTRO AMER POL THOUGHT,HONORS SEMINAR I,0.2
54584,ISSUES IN MEDICAL ETHICS,HONORS SEMINAR I,0.14285714285714285
54589,LANGUAGE EVOLUTION,HONORS SEMINAR I,0.125
54593,LIBERAL DEMOCRACY,HONORS SEMINAR I,0.2
54626,NATIONALISM AND EXILE,HONORS SEMINAR I,0.14285714285714285
54690,SP TOP NATIONAL CINEMA,HONORS SEMINAR I,0.125
54732,U S LAT LIT/CUL ST (TOP),HONORS SEMINAR I,0.16666666666666666
54735,WAR AND PEACE,HONORS SEMINAR I,0.2
54785,CARIBBEAN 1492-1700,HONORS SEMINAR II,0.14285714285714285
54855,FIRST-YEAR GERMAN I,HONORS SEMINAR II,0.125
54929,LANGUAGE EVOLUTION,HONORS SEMINAR II,0.125
54966,NATIONALISM AND EXILE,HONORS SEMINAR II,0.14285714285714285
55030,SP TOP NATIONAL CINEMA,HONORS SEMINAR II,0.125
55131,CHINA AND THE WORLD,HONORS SENIOR WKSHP: MICROECON,0.125
55213,HONORS JR RESEARCH WKSHP MICRO,HONORS SENIOR WKSHP: MICROECON,0.14
55275,LINEAR ALGEBRA & APPLICA,HONORS SENIOR WKSHP: MICROECON,0.125
55554,HONORS JR WORKSHOP: FINANCE,HONORS SENIOR WORKSHOP:FINANCE,0.15789473684210525
55961,LOGIC,HST ANCIENT PHILOSOPHY,0.16666666666666666
55997,PHILOSOPHY OF SPORT,HST ANCIENT PHILOSOPHY,0.2
56091,TUTORIAL (TOPICS),HST ANCIENT PHILOSOPHY,0.16666666666666666
56479,BIOPHYSICAL CHEMISTRY,HUMAN COGNITIVE EVOLUTION,0.125
56539,ELEMENTS PHYSICAL CHEM,HUMAN COGNITIVE EVOLUTION,0.125
56606,INTRO BIOCHEMISTRY I,HUMAN COGNITIVE EVOLUTION,0.125
56678,PHYSICAL CHEMISTRY LAB,HUMAN COGNITIVE EVOLUTION,0.125
57336,MOD JPN LIT/CULTURE(TOP),HUMAN DEVELOPMENT,0.14285714285714285
57394,SEM MATHEMATICAL MODEL,HUMAN DEVELOPMENT,0.14285714285714285
57553,ELEMENTARY ARABIC,INDEPENDENT STUDY,0.14285714285714285
57613,INTERMEDIATE JAPANESE,INDEPENDENT STUDY,0.14285714285714285
57673,METHODS SOCIAL RESEARCH,INDEPENDENT STUDY,0.14285714285714285
57697,PHILOSOPHY OF SPORT,INDEPENDENT STUDY,0.2
57715,PROSEMINAR ECONOMIC SOCIOLOGY,INDEPENDENT STUDY,0.14285714285714285
57767,TACTICS/TECHNIQUES/PROCEDURES,INDEPENDENT STUDY,0.14285714285714285
57781,THEORY AND SOCIETY,INDEPENDENT STUDY,0.14285714285714285
58256,FIRST-YEAR GERMAN II,INDIVIDUAL PROJECT,0.18181818181818182
58290,INTERMEDIATE GERMAN I,INDIVIDUAL PROJECT,0.1111111111111111
58300,INTERNSHIP,INDIVIDUAL PROJECT,0.2222222222222222
58320,INTRODUCTION TO FILM,INDIVIDUAL PROJECT,0.2
58365,NAT/REG/GLOBAL ECONOMY,INDIVIDUAL PROJECT,0.14285714285714285
58375,PHILOSOPHY OF ECONOMICS,INDIVIDUAL PROJECT,0.14285714285714285
58389,PROBABIL/STATIS IN EGR,INDIVIDUAL PROJECT,0.125
58415,SEM MED/RENAISS ST (TOP),INDIVIDUAL PROJECT,0.18181818181818182
58519,BIOPHYSICAL CHEMISTRY,INORGANIC CHEMISTRY,0.125
58579,ELEMENTS PHYSICAL CHEM,INORGANIC CHEMISTRY,0.125
58646,INTRO BIOCHEMISTRY I,INORGANIC CHEMISTRY,0.125
58718,PHYSICAL CHEMISTRY LAB,INORGANIC CHEMISTRY,0.125
59193,ART AND MARKETS,INTELLECTUAL PROPERTY,0.14285714285714285
59203,BUSINESS ETHICS,INTELLECTUAL PROPERTY,0.14285714285714285
59374,MICROECONOMIC POLICY TOOLS,INTELLECTUAL PROPERTY,0.16666666666666666
59401,POL CHOICE/VAL CONFLICT,INTELLECTUAL PROPERTY,0.16666666666666666
59501,ABORTION IN AMERICAN CULTURE,INTERMED FRENCH LANG/CUL,0.125
59594,ELEMENTARY FRENCH 1,INTERMED FRENCH LANG/CUL,0.125
59679,INTRO TO U.S. HEALTH CARE SYST,INTERMED FRENCH LANG/CUL,0.125
59933,ELEMENTARY ARABIC,INTERMEDIATE ARABIC,0.14285714285714285
60102,RELIGION AND SOCIETY/REFORM,INTERMEDIATE ARABIC,0.125
60118,SHAKESPEARE AFTER 1600,INTERMEDIATE ARABIC,0.125
60147,TACTICS/TECHNIQUES/PROCEDURES,INTERMEDIATE ARABIC,0.14285714285714285
60276,ELEMENTARY ITALIAN 1,INTERMEDIATE ITALIAN,0.14285714285714285
60277,ELEMENTARY ITALIAN 2,INTERMEDIATE ITALIAN,0.14285714285714285
60306,GLOBAL HEALTH,INTERMEDIATE ITALIAN,0.14285714285714285
60436,PSY OF ETHNICITY AND CNTXT,INTERMEDIATE ITALIAN,0.14285714285714285
60443,RELIGIONS OF ASIA,INTERMEDIATE ITALIAN,0.14285714285714285
60601,DUKE-ADM ST ABR: SP TOP,INTERMEDIATE MACROECONOMICS,0.1111111111111111
60774,PROGRAMMING/PROBLEM SOLVING,INTERMEDIATE MACROECONOMICS,0.1111111111111111
61038,INTRO TO SPANISH LIT II,INTERMEDIATE PORTUGUESE,0.16666666666666666
61615,DISTRIBUTIVE JUSTICE,INTERNATIONAL SECURITY,0.1111111111111111
61749,"MARX, NIETZSCHE, FREUD",INTERNATIONAL SECURITY,0.1111111111111111
61784,POLITICS IN DEV WORLD,INTERNATIONAL SECURITY,0.1111111111111111
61846,STUDY OF SEXUALITIES,INTERNATIONAL SECURITY,0.1111111111111111
61878,WOMEN/POLITICAL PROCESS,INTERNATIONAL SECURITY,0.1111111111111111
61980,EMERGENCE ATLANTIC BASIN,INTERNATIONAL TRADE,0.125
62256,BERLIN:ARCHITECTURE/ART/CITY,"INTERNATL ECONOMY, 1850-2000",0.125
62260,BRITISH ISLES-MID AGES,"INTERNATL ECONOMY, 1850-2000",0.125
62316,ELEMENTARY ITALIAN 1,"INTERNATL ECONOMY, 1850-2000",0.14285714285714285
62317,ELEMENTARY ITALIAN 2,"INTERNATL ECONOMY, 1850-2000",0.14285714285714285
62364,INTEN INTERMED GERMAN,"INTERNATL ECONOMY, 1850-2000",0.125
62483,RELIGIONS OF ASIA,"INTERNATL ECONOMY, 1850-2000",0.14285714285714285
62557,WESTERN WARFARE SINCE 1789,"INTERNATL ECONOMY, 1850-2000",0.125
62720,INTERNSHIP,INTERNSHIP,0.1111111111111111
63249,ADVANCED CALCULUS I,INTRO ABSTRACT ALGEBRA,0.11428571428571428
63291,CHINA AND THE WORLD,INTRO ABSTRACT ALGEBRA,0.125
63304,CONTEMPORARY CHINESE CULTURE,INTRO ABSTRACT ALGEBRA,0.1111111111111111
63947,ANATOMY OF VERTEBRATES,INTRO BIOCHEMISTRY I,0.16666666666666666
64004,ECOLOGY & EVOLUTION,INTRO BIOCHEMISTRY I,0.16666666666666666
64009,EDUCATIONAL PSYCHOLOGY,INTRO BIOCHEMISTRY I,0.125
64207,SP TOP LIT GENRE IV,INTRO BIOCHEMISTRY I,0.125
64248,TOPICS IN KOREAN,INTRO BIOCHEMISTRY I,0.1111111111111111
64260,ABNORMAL PSYCHOLOGY,INTRO COGNITIVE NEUROSCI,0.1111111111111111
64613,ADVANCED JAPANESE,INTRO CREATIVE WRITING,0.14285714285714285
64652,CHINESE LIT IN TRANSLATION,INTRO CREATIVE WRITING,0.14285714285714285
