,index,post_class,prob
38124,ANTHROPOLOGY OF LAW,POL ANALY PUB POL MAKING,0.125
38835,APPLICATIONS OF PHYSICS,FUND OF ELEC & COMP ENGR,0.125
39091,SP TOP BRITISH LIT IV,INTERNATIONAL RELATIONS,0.125
39760,AMERICA: IDENT/EVERYDAY EXP,IN TH/MONEY INC EMP,0.125
40155,ACTING FOR THE CAMERA,ACTING REALISM,0.125
40209,SOCIAL PSYCHOLOGY,ACTING REALISM,0.125
40456,FOCUS SEM,CPS EDUCATION RES SEM,0.125
40619,GENETICS & SOCIETY,HISPANIC LIT/POP CULTR,0.14285714285714285
40930,ENGINEERING INNOVATION,PROBABIL/STATIS IN EGR,0.1111111111111111
41376,FOCUS SEM,PSYCHOLOGY OF GENDER,0.125
41520,ELEMENTARY KOREAN,SEM MATHEMATICAL MODEL,0.125
42060,AMERICA: IDENT/EVERYDAY EXP,GEN DESCRIP CHEM II,0.125
42220,DISCUSS READINGS(TOPICS),JUDAISM,0.125
42521,HST MODERN PHILOSOPHY,PRINCIPLES OF COMP SCIENCE,0.1111111111111111
42882,ELEMENTARY LATIN,SCI/TECH ANCIENT WORLD,0.125
44303,INTRO TO ASTRONOMY,MUSIC IN EAST ASIA,0.1111111111111111
44382,WORLD RELIGIONS IN AMERICA,MUSIC IN EAST ASIA,0.1111111111111111
44489,VOICE,VOCAL DIC,0.1111111111111111
45206,MAGIC/REL/SCI SINCE 1400,MUSLIM IDENTITIES/EURASIA,0.1111111111111111
45221,"REASON, VIRTUE, AND RIGHTS",MUSLIM IDENTITIES/EURASIA,0.1111111111111111
45909,GENETICS & SOCIETY,INTRO SPANISH-AMER LIT,0.14285714285714285
46149,WORLD MILITARY HISTORY,REFORMATION OF 16TH C,0.125
46845,CAMPAIGNS AND ELECTIONS,RESEARCH SEMINAR,0.1111111111111111
47304,INTERNATIONAL SECURITY,TOPICS THIRD WORLD/WEST,0.125
47740,DISCUSS READINGS(TOPICS),"FRANCE, THE UNIVERSAL NATION",0.125
48060,ENGINEERING INNOVATION,BIOMED ELECTRONIC MEAS I,0.1111111111111111
48509,SEMINAR IN JAPANESE (TOPICS),INTL LAW/INTL INSTITU,0.125
49152,TRADITIONS IN DOC STUDIES,CIVIL RIGHTS MOVEMENT,0.125
49678,INTRO TO SPANISH LIT I,QUANT POLITICAL ANALY I,0.14285714285714285
49679,GLOBAL CULTURE,QUANT POLITICAL ANALY I,0.14285714285714285
50728,INTRO TO PROBLEM SOLVING,SCENE DESIGN,0.125
51196,GENDER AND EVERYDAY LIFE,HEALTH POLICY,0.125
51263,BEHIND THE VEIL: METHODS,HEALTH POLICY,0.125
51668,EDUCATIONAL PSYCHOLOGY,CHINA AND THE WORLD,0.125
51690,SEAPOWER & MARITIME AFF,CHINA AND THE WORLD,0.125
51724,CONTEM EUROPEAN ISSUES,CHINA AND THE WORLD,0.125
52566,MAGIC/REL/SCI SINCE 1400,MILTON,0.1111111111111111
52581,"REASON, VIRTUE, AND RIGHTS",MILTON,0.1111111111111111
52835,DRAWING,LITERACY AND SERVICE LEARNING,0.125
53998,RACE RELATIONS IN MODERN SOUTH,AMERICAN MUSICAL THEATER FROM,0.125
54170,ELEMENTARY KOREAN,INTERMEDIATE KOREAN,0.125
54488,COMPARATIVE PSYCHOLOGY,INTRO COGNITIVE NEUROSCI,0.125
55314,ELEMENTARY RUSSIAN,CHAUCER,0.125
55544,ELEMENTARY RUSSIAN,INTRO TO LINGUISTICS,0.125
55786,MAGIC/REL/SCI SINCE 1400,FOCUS SEM,0.1111111111111111
55801,"REASON, VIRTUE, AND RIGHTS",FOCUS SEM,0.1111111111111111
56952,OPTICS & MODERN PHYSICS,GENOCIDE IN 20TH CENTURY,0.14285714285714285
57025,ECOLOGY & EVOLUTION,GENOCIDE IN 20TH CENTURY,0.14285714285714285
57402,READINGS IN GENRE,VIKINGS/THEIR LITERATURE,0.125
57404,INTRODUCTION TO DANCE,VIKINGS/THEIR LITERATURE,0.125
57647,TOPICS: SPANISH LINGUISTICS,INTRO TO SPANISH LIT I,0.14285714285714285
57927,LITERACY/PHOTOGRAPHY,ARABIC CULTURE & 9/11,0.125
58824,ANTHROPOLOGY OF LAW,ENTERPRISING LEADERSHIP,0.125
59560,ENGINEERING INNOVATION,EVOLUTIONARY GENETICS,0.1111111111111111
59986,BUSINESS GERMAN,MUSIC AND MODERNISM,0.1111111111111111
60460,AMERICA: IDENT/EVERYDAY EXP,INTRO: GREAT WORKS,0.125
61115,DRAWING,FIGURE DRAWING,0.125
61366,BUSINESS GERMAN,ONE VARIABLE CALCULUS,0.1111111111111111
62926,GENDER AND EVERYDAY LIFE,SPANISH FOR HEALTH PROFESSIONS,0.125
62993,BEHIND THE VEIL: METHODS,SPANISH FOR HEALTH PROFESSIONS,0.125
63169,WORLD MILITARY HISTORY,HISTORY CHRISTIAN CHURCH,0.125
63691,ENTERPRISING LEADERSHIP,WAR AND PEACE,0.14285714285714285
63875,DRAWING,LIFE IN LATE REPUBLIC,0.125
64959,VOICE,SONGWRITER'S VOCABULARY,0.1111111111111111
65276,BUSINESS GERMAN,CLASSICAL PIANO,0.1111111111111111
65681,THE AGE OF AUGUSTUS,INTRO ABSTRACT ALGEBRA,0.125
65735,ORGANIZA/GLOBAL COMPETIT,INTRO ABSTRACT ALGEBRA,0.125
66140,DISCUSS READINGS(TOPICS),NOVEL IN FRENCH CANADA,0.125
67549,LAB CALC/FUNCTIONS II,DOCUMENTARY RESEARCH METHODS,0.125
67557,LAB CALC/FUNCTIONS I,DOCUMENTARY RESEARCH METHODS,0.125
68301,SP TOP BRITISH LIT IV,SPEC TOP IN GOVT & POL (COMP),0.125
68437,INTRO BIOSTATISTICS,BUSINESS AND GOVERNMENT,0.16666666666666666
68872,ELEMENTARY LATIN,INTERMEDIATE LATIN,0.125
69886,SHAKESPEARE AFTER 1600,ART AND MARKETS,0.125
70564,ADV GERMAN I: CULTURE/SOCIETY,INTRO TO GERMAN DRAMA,0.1111111111111111
70572,SP TOP GER LIT & CULTURE,INTRO TO GERMAN DRAMA,0.1111111111111111
70807,LITERACY/PHOTOGRAPHY,THE NEW TESTAMENT,0.125
71740,"MODERNISM, AVANT-GARDISM, ART",DADA AND SURREALISM,0.1111111111111111
72132,OPTICS & MODERN PHYSICS,SPECIAL TOPICS LANG/LIT,0.14285714285714285
72205,ECOLOGY & EVOLUTION,SPECIAL TOPICS LANG/LIT,0.14285714285714285
73254,ELEMENTARY RUSSIAN,INTERMEDIATE RUSSIAN I,0.125
73535,DRAWING,TWO-DIMENSION DES/COLOR,0.125
73739,GENETICS & SOCIETY,PTG SECOND ROMANCE LANG,0.14285714285714285
74041,ENTERPRISING LEADERSHIP,LIBERAL DEMOCRACY,0.14285714285714285
74261,HST MODERN PHILOSOPHY,ADVANCED KOREAN,0.1111111111111111
74715,APPLICATIONS OF PHYSICS,COGNITIVE PSYCHOLOGY,0.125
75438,INTRO TO SPANISH LIT I,TECH/SOC ANALY INFO & INTERNET,0.14285714285714285
75439,GLOBAL CULTURE,TECH/SOC ANALY INFO & INTERNET,0.14285714285714285
75596,JAZZ DANCE II,THE ART MARKET,0.1111111111111111
76032,READINGS IN GENRE,ADVERTISING/SOCIETY:GLOBAL,0.125
76034,INTRODUCTION TO DANCE,ADVERTISING/SOCIETY:GLOBAL,0.125
76544,ADV GERMAN I: CULTURE/SOCIETY,ADV SPECIAL TOPICS IN MUSIC,0.1111111111111111
76552,SP TOP GER LIT & CULTURE,ADV SPECIAL TOPICS IN MUSIC,0.1111111111111111
8,ADV INTERMEDIATE SPANISH,INTRO TO ECONOMETRICS,0.12857142857142856
11,AIDS/EMERGING DISEASES,INTRO TO ECONOMETRICS,0.11267605633802817
15,SPAN FOR ORAL COMMUNICA,INTRO TO ECONOMETRICS,0.1111111111111111
30,ELEMENTARY ITALIAN 2,INTRO TO ECONOMETRICS,0.13157894736842105
48,INTRO TO POLICY ANALYSIS,INTRO TO ECONOMETRICS,0.10344827586206896
49,INTRODUCTION TO JAZZ,INTRO TO ECONOMETRICS,0.11764705882352941
50,E EUR: MRKTS/MEDIA/MAFIA,INTRO TO ECONOMETRICS,0.11764705882352941
54,ELEMENTARY ITALIAN 1,INTRO TO ECONOMETRICS,0.10714285714285714
60,SPECIAL TOPICS IN LINGUISTICS,INTRO TO ECONOMETRICS,0.125
62,LOGIC,INTRO TO ECONOMETRICS,0.1111111111111111
83,MICROECONOMIC POLICY TOOLS,INTRO TO ECONOMETRICS,0.10526315789473684
85,EMERGENCE MODERN JAPAN,INTRO TO ECONOMETRICS,0.2
90,AMER DREAMS/AMER REALITIES,INTRO TO ECONOMETRICS,0.13333333333333333
92,DATA ANALY/STAT INFER,INTRO TO ECONOMETRICS,0.16666666666666666
93,READINGS IN GENRE,INTRO TO ECONOMETRICS,0.15789473684210525
96,ADVANCED CHINESE,INTRO TO ECONOMETRICS,0.17647058823529413
101,FIRST-YEAR GERMAN II,INTRO TO ECONOMETRICS,0.15
102,INTENSIVE ELEM SPANISH,INTRO TO ECONOMETRICS,0.1111111111111111
108,SPECIAL TOPICS LANG/LIT (TOP),INTRO TO ECONOMETRICS,0.1875
111,MANAGERIAL EFFECTIVENESS,INTRO TO ECONOMETRICS,0.125
112,16TH CENTURY ITALIAN ART,INTRO TO ECONOMETRICS,0.125
113,ACOUSTICS AND MUSIC,INTRO TO ECONOMETRICS,0.125
127,MYTHS AND MYSTERIES OF MEMORY,INTRO TO ECONOMETRICS,0.15384615384615385
129,REP AMERICAN WRITERS,INTRO TO ECONOMETRICS,0.15384615384615385
134,ISLAMIC CIVILIZATION,INTRO TO ECONOMETRICS,0.11764705882352941
135,FLUTE,INTRO TO ECONOMETRICS,0.125
140,FORM MACROECO CONCERNS,INTRO TO ECONOMETRICS,0.16666666666666666
142,PERSONALITY,INTRO TO ECONOMETRICS,0.16666666666666666
145,COMPARATIVE DEMOCRATIC DEVEL,INTRO TO ECONOMETRICS,0.13333333333333333
154,EXISTENTIALISM,INTRO TO ECONOMETRICS,0.15384615384615385
157,ELEMENTARY JAPANESE,INTRO TO ECONOMETRICS,0.125
158,CONTEMP AMERICAN WRITERS,INTRO TO ECONOMETRICS,0.2
159,LITERARY THEORY,INTRO TO ECONOMETRICS,0.16666666666666666
160,CONTEMPORARY DOCUMENTARY FILMS,INTRO TO ECONOMETRICS,0.16666666666666666
162,INTERMEDIATE GERMAN I,INTRO TO ECONOMETRICS,0.15384615384615385
171,PROBLEMS IN ETHICAL THEORY,INTRO TO ECONOMETRICS,0.13333333333333333
172,IN TH/MONEY INC EMP,INTRO TO ECONOMETRICS,0.14285714285714285
174,ACTING REALISM,INTRO TO ECONOMETRICS,0.125
178,PHILOSOPHY OF ECONOMICS,INTRO TO ECONOMETRICS,0.1111111111111111
181,SPECIAL TOPICS WRITING,INTRO TO ECONOMETRICS,0.14285714285714285
187,DRAWING,INTRO TO ECONOMETRICS,0.125
189,SIGNALS AND SYSTEMS,INTRO TO ECONOMETRICS,0.14285714285714285
192,MUSIC IN EAST ASIA,INTRO TO ECONOMETRICS,0.25
194,BIBLICAL HEBREW II,INTRO TO ECONOMETRICS,0.14285714285714285
197,INTRO TO PROBLEM SOLVING,INTRO TO ECONOMETRICS,0.3333333333333333
198,BIBLICAL HEBREW I,INTRO TO ECONOMETRICS,0.14285714285714285
202,SPECIAL TOPICS IN FILM,INTRO TO ECONOMETRICS,0.14285714285714285
206,SP TOP AMERICAN LIT IV,INTRO TO ECONOMETRICS,0.2
209,INTRO TO CLASSICAL CHINESE II,INTRO TO ECONOMETRICS,0.14285714285714285
210,INTL LAW/INTL INSTITU,INTRO TO ECONOMETRICS,0.14285714285714285
214,GENDER AND POPULAR CULTURE,INTRO TO ECONOMETRICS,0.14285714285714285
215,QUANT POLITICAL ANALY I,INTRO TO ECONOMETRICS,0.125
216,MODELS CELL & MOL SYSTEMS,INTRO TO ECONOMETRICS,0.14285714285714285
218,CONTEM CULTURE IN S ASIA,INTRO TO ECONOMETRICS,0.125
219,INTERNATIONAL SECURITY,INTRO TO ECONOMETRICS,0.1111111111111111
224,CHINA AND THE WORLD,INTRO TO ECONOMETRICS,0.16666666666666666
226,PHILOSOPHY OF MIND,INTRO TO ECONOMETRICS,0.14285714285714285
229,LITERACY AND SERVICE LEARNING,INTRO TO ECONOMETRICS,0.25
232,ADAPTIVE LEADERSHIP,INTRO TO ECONOMETRICS,0.1111111111111111
234,AMERICAN MUSICAL THEATER FROM,INTRO TO ECONOMETRICS,0.25
238,AMERICAN LIT: 1915-1960,INTRO TO ECONOMETRICS,0.125
240,CHAUCER,INTRO TO ECONOMETRICS,0.14285714285714285
241,INTRO TO LINGUISTICS,INTRO TO ECONOMETRICS,0.14285714285714285
243,ACADEMIC WRITING,INTRO TO ECONOMETRICS,0.1111111111111111
245,BRITISH/IRISH DRAMA: 1890-1950,INTRO TO ECONOMETRICS,0.1111111111111111
246,INTRO TO ASTRONOMY,INTRO TO ECONOMETRICS,0.25
249,VIKINGS/THEIR LITERATURE,INTRO TO ECONOMETRICS,0.125
250,INTRO TO SPANISH LIT I,INTRO TO ECONOMETRICS,0.16666666666666666
251,ARABIC CULTURE & 9/11,INTRO TO ECONOMETRICS,0.125
253,MULTIVARIABLE CALCULUS,INTRO TO ECONOMETRICS,0.125
254,ELEMENTARY FRENCH 2,INTRO TO ECONOMETRICS,0.125
259,ANTHROPOLOGY OF HINDUISM,INTRO TO ECONOMETRICS,0.14285714285714285
263,FRENCH SHORT STORY,INTRO TO ECONOMETRICS,0.125
265,FIGURE DRAWING,INTRO TO ECONOMETRICS,0.25
269,BUDDHISM,INTRO TO ECONOMETRICS,0.125
277,LIFE IN LATE REPUBLIC,INTRO TO ECONOMETRICS,0.25
279,INTRO TO ISRAELI CULTUR,INTRO TO ECONOMETRICS,0.14285714285714285
289,CARIB & SOUTH CONE,INTRO TO ECONOMETRICS,0.3333333333333333
291,THEOL/FICTION C S LEWIS,INTRO TO ECONOMETRICS,0.14285714285714285
293,DOCUMENTARY RESEARCH METHODS,INTRO TO ECONOMETRICS,0.125
300,MUSIC/SOCIAL LIFE/SCENES,INTRO TO ECONOMETRICS,0.125
302,REFORMATION EUROPE,INTRO TO ECONOMETRICS,0.1111111111111111
305,THE ART OF PERFORMANCE,INTRO TO ECONOMETRICS,0.125
306,INTRO TO GERMAN DRAMA,INTRO TO ECONOMETRICS,0.14285714285714285
307,THE NEW TESTAMENT,INTRO TO ECONOMETRICS,0.125
308,INTRO TO COMPU MODELING,INTRO TO ECONOMETRICS,0.125
312,THE HISTORICAL JESUS,INTRO TO ECONOMETRICS,0.125
318,INTERMEDIATE RUSSIAN I,INTRO TO ECONOMETRICS,0.14285714285714285
319,TWO-DIMENSION DES/COLOR,INTRO TO ECONOMETRICS,0.25
324,COGNITIVE PSYCHOLOGY,INTRO TO ECONOMETRICS,0.14285714285714285
327,TECH/SOC ANALY INFO & INTERNET,INTRO TO ECONOMETRICS,0.125
328,THE ART MARKET,INTRO TO ECONOMETRICS,0.2
330,ADVERTISING/SOCIETY:GLOBAL,INTRO TO ECONOMETRICS,0.125
332,ADV SPECIAL TOPICS IN MUSIC,INTRO TO ECONOMETRICS,0.14285714285714285
351,FINANCIAL ACCOUNTING,SELECTED TOPICS,0.125
355,ADV SPANISH WRITING,SELECTED TOPICS,0.11538461538461539
361,MANAGERIAL FINANCE,SELECTED TOPICS,0.125
363,ELEMENTARY ITALIAN 2,SELECTED TOPICS,0.10526315789473684
369,INTRO TO HISTORY OF ART,SELECTED TOPICS,0.11428571428571428
373,ADVANCED SPANISH GRAMMAR,SELECTED TOPICS,0.10344827586206896
378,ORGANIZA/GLOBAL COMPETIT,SELECTED TOPICS,0.175
381,INTRO TO POLICY ANALYSIS,SELECTED TOPICS,0.13793103448275862
390,STUDIES/LITERARY TOPICS,SELECTED TOPICS,0.10256410256410256
399,VOICE,SELECTED TOPICS,0.2222222222222222
402,ART/ARCH ROMAN SPECTACLE,SELECTED TOPICS,0.13793103448275862
421,POL CHOICE/VAL CONFLICT,SELECTED TOPICS,0.125
425,DATA ANALY/STAT INFER,SELECTED TOPICS,0.1111111111111111
427,MODERN TERRORISM,SELECTED TOPICS,0.15789473684210525
439,HEALTH ECONOMICS,SELECTED TOPICS,0.10526315789473684
455,ACCEL GENERAL CHEMISTRY,SELECTED TOPICS,0.13333333333333333
461,"GENETICS, GENOMICS, & SOCIETY",SELECTED TOPICS,0.13333333333333333
467,ISLAMIC CIVILIZATION,SELECTED TOPICS,0.11764705882352941
472,BUSINESS IN LITERATURE,SELECTED TOPICS,0.125
474,PROGRAMMING/PROBLEM SOLVING,SELECTED TOPICS,0.10526315789473684
480,MARKETS AND MARKETING,SELECTED TOPICS,0.16666666666666666
484,COMP APPR GLOBAL ISSUES,SELECTED TOPICS,0.125
486,REPRESENTING THE HOLOCAUST,SELECTED TOPICS,0.18181818181818182
490,ELEMENTARY JAPANESE,SELECTED TOPICS,0.125
495,INTERMEDIATE GERMAN I,SELECTED TOPICS,0.15384615384615385
496,AIDS/EMERGING DISEASES/KENYA,SELECTED TOPICS,0.1875
497,PERSP ON INFO SCI/INFO STUDIES,SELECTED TOPICS,0.23529411764705882
506,GLOBAL ISS POPULA/DEVEL,SELECTED TOPICS,0.14285714285714285
514,SPECIAL TOPICS WRITING,SELECTED TOPICS,0.14285714285714285
516,JUDAISM,SELECTED TOPICS,0.125
519,SCI/TECH ANCIENT WORLD,SELECTED TOPICS,0.25
520,DRAWING,SELECTED TOPICS,0.25
521,WESTERN WARFARE SINCE 1789,SELECTED TOPICS,0.16666666666666666
526,VOCAL DIC,SELECTED TOPICS,0.2222222222222222
533,REFORMATION OF 16TH C,SELECTED TOPICS,0.25
538,TOPICS THIRD WORLD/WEST,SELECTED TOPICS,0.16666666666666666
540,"FRANCE, THE UNIVERSAL NATION",SELECTED TOPICS,0.125
545,CONTEM JEWISH THOUGHT,SELECTED TOPICS,0.14285714285714285
546,CIVIL RIGHTS MOVEMENT,SELECTED TOPICS,0.3333333333333333
547,GENDER AND POPULAR CULTURE,SELECTED TOPICS,0.14285714285714285
548,QUANT POLITICAL ANALY I,SELECTED TOPICS,0.25
554,MARKETING MANAGEMENT,SELECTED TOPICS,0.25
559,PHILOSOPHY OF MIND,SELECTED TOPICS,0.14285714285714285
564,INTRO TO AFRICAN STUDIES,SELECTED TOPICS,0.2
570,PRINCIPLES ANIMAL PHYS,SELECTED TOPICS,0.14285714285714285
571,AMERICAN LIT: 1915-1960,SELECTED TOPICS,0.125
580,GENOCIDE IN 20TH CENTURY,SELECTED TOPICS,0.2222222222222222
594,ECOLOGY & EVOLUTION,SELECTED TOPICS,0.14285714285714285
596,FRENCH SHORT STORY,SELECTED TOPICS,0.25
597,ORGANISMAL DIVERSITY,SELECTED TOPICS,0.14285714285714285
601,ADV FIN & MGRL ACCOUNTING,SELECTED TOPICS,0.2
603,PHILOSOPHY OF BIOLOGY,SELECTED TOPICS,0.14285714285714285
605,PUBLIC HEALTH IN AMERICA,SELECTED TOPICS,0.16666666666666666
607,HISTORY CHRISTIAN CHURCH,SELECTED TOPICS,0.25
611,ELEMENTARY MODERN HEBREW,SELECTED TOPICS,0.2
615,SONGWRITER'S VOCABULARY,SELECTED TOPICS,0.2222222222222222
617,LEARNING/ADAPTIVE BEHAV,SELECTED TOPICS,0.14285714285714285
620,NOVEL IN FRENCH CANADA,SELECTED TOPICS,0.125
625,WEB-BASED MULTIMEDIA COMM.,SELECTED TOPICS,0.125
632,INTERMEDIATE LATIN,SELECTED TOPICS,0.25
635,REFORMATION EUROPE,SELECTED TOPICS,0.1111111111111111
643,ADVANCED HINDI,SELECTED TOPICS,0.14285714285714285
646,SPECIAL TOPICS LANG/LIT,SELECTED TOPICS,0.2222222222222222
647,READING IN MODERN CHINESE,SELECTED TOPICS,0.14285714285714285
656,LEARNING TO READ,SELECTED TOPICS,0.125
658,BIO BASES OF BEHAVIOR,SELECTED TOPICS,0.125
660,TECH/SOC ANALY INFO & INTERNET,SELECTED TOPICS,0.25
745,INTERNAT RELATIONS (TOP),FINANCIAL MRKTS & INVESTMENT,0.125
749,MICROECONOMIC POLICY TOOLS,FINANCIAL MRKTS & INVESTMENT,0.10526315789473684
751,EMERGENCE MODERN JAPAN,FINANCIAL MRKTS & INVESTMENT,0.13333333333333333
756,AMER DREAMS/AMER REALITIES,FINANCIAL MRKTS & INVESTMENT,0.13333333333333333
757,INTRO TO MUSIC THEORY,FINANCIAL MRKTS & INVESTMENT,0.1111111111111111
778,16TH CENTURY ITALIAN ART,FINANCIAL MRKTS & INVESTMENT,0.125
796,INTRO TO CLASSICAL CHINESE,FINANCIAL MRKTS & INVESTMENT,0.125
797,THE ATLANTIC SLAVE TRADE,FINANCIAL MRKTS & INVESTMENT,0.18181818181818182
810,AMERICAN BUSINESS HISTORY,FINANCIAL MRKTS & INVESTMENT,0.125
812,PRISONRS DILEMMA/DISTR JUSTICE,FINANCIAL MRKTS & INVESTMENT,0.15384615384615385
836,COMPUTER ORGANIZA/PROG,FINANCIAL MRKTS & INVESTMENT,0.125
840,ACTING REALISM,FINANCIAL MRKTS & INVESTMENT,0.125
844,PHILOSOPHY OF ECONOMICS,FINANCIAL MRKTS & INVESTMENT,0.1111111111111111
850,PRINCIPLES OF COMP SCIENCE,FINANCIAL MRKTS & INVESTMENT,0.1111111111111111
851,ENVIRONMENT AND SOCIETY,FINANCIAL MRKTS & INVESTMENT,0.25
872,SP TOP AMERICAN LIT IV,FINANCIAL MRKTS & INVESTMENT,0.2
875,INTRO TO CLASSICAL CHINESE II,FINANCIAL MRKTS & INVESTMENT,0.14285714285714285
876,INTL LAW/INTL INSTITU,FINANCIAL MRKTS & INVESTMENT,0.14285714285714285
878,CONTEM JEWISH THOUGHT,FINANCIAL MRKTS & INVESTMENT,0.14285714285714285
884,CONTEM CULTURE IN S ASIA,FINANCIAL MRKTS & INVESTMENT,0.125
890,CHINA AND THE WORLD,FINANCIAL MRKTS & INVESTMENT,0.16666666666666666
893,CARIBBEAN 1492-1700,FINANCIAL MRKTS & INVESTMENT,0.125
895,LITERACY AND SERVICE LEARNING,FINANCIAL MRKTS & INVESTMENT,0.25
896,ANCIENT/MODERN ETHICAL THEORY,FINANCIAL MRKTS & INVESTMENT,0.25
898,ADAPTIVE LEADERSHIP,FINANCIAL MRKTS & INVESTMENT,0.1111111111111111
902,INTRO COGNITIVE NEUROSCI,FINANCIAL MRKTS & INVESTMENT,0.1111111111111111
905,"RENAISSANCE EUROPE, 1250-1550",FINANCIAL MRKTS & INVESTMENT,0.1111111111111111
910,MANAGEMENT ACCOUNTING,FINANCIAL MRKTS & INVESTMENT,0.25
911,BRITISH/IRISH DRAMA: 1890-1950,FINANCIAL MRKTS & INVESTMENT,0.1111111111111111
916,INTRO TO SPANISH LIT I,FINANCIAL MRKTS & INVESTMENT,0.16666666666666666
931,FIGURE DRAWING,FINANCIAL MRKTS & INVESTMENT,0.25
935,BUDDHISM,FINANCIAL MRKTS & INVESTMENT,0.125
943,LIFE IN LATE REPUBLIC,FINANCIAL MRKTS & INVESTMENT,0.25
945,INTRO TO ISRAELI CULTUR,FINANCIAL MRKTS & INVESTMENT,0.14285714285714285
963,BUSINESS AND GOVERNMENT,FINANCIAL MRKTS & INVESTMENT,0.3333333333333333
977,DADA AND SURREALISM,FINANCIAL MRKTS & INVESTMENT,0.1111111111111111
978,THE HISTORICAL JESUS,FINANCIAL MRKTS & INVESTMENT,0.125
981,US COMPARATIVE STATE POLITICS,FINANCIAL MRKTS & INVESTMENT,0.14285714285714285
985,TWO-DIMENSION DES/COLOR,FINANCIAL MRKTS & INVESTMENT,0.25
988,ADVANCED KOREAN,FINANCIAL MRKTS & INVESTMENT,0.1111111111111111
990,COGNITIVE PSYCHOLOGY,FINANCIAL MRKTS & INVESTMENT,0.14285714285714285
1063,ELEMENTARY SPANISH 2,INTERMEDIATE ECONOMICS III,0.10714285714285714
1065,VOICE,INTERMEDIATE ECONOMICS III,0.1111111111111111
1074,INTRO CREATIVE WRITING,INTERMEDIATE ECONOMICS III,0.13043478260869565
1101,INTENSIVE ELEM SPANISH,INTERMEDIATE ECONOMICS III,0.1111111111111111
1109,HEALTH PSYCHOLOGY,INTERMEDIATE ECONOMICS III,0.10526315789473684
1131,ABNORMAL PSYCHOLOGY,INTERMEDIATE ECONOMICS III,0.125
1140,PROGRAMMING/PROBLEM SOLVING,INTERMEDIATE ECONOMICS III,0.10526315789473684
1160,ELEMENTARY ARABIC,INTERMEDIATE ECONOMICS III,0.1111111111111111
1174,CPS EDUCATION RES SEM,INTERMEDIATE ECONOMICS III,0.125
1178,PSYCHOLOGY OF GENDER,INTERMEDIATE ECONOMICS III,0.125
1180,SPECIAL TOPICS WRITING,INTERMEDIATE ECONOMICS III,0.14285714285714285
1191,MUSIC IN EAST ASIA,INTERMEDIATE ECONOMICS III,0.25
1192,VOCAL DIC,INTERMEDIATE ECONOMICS III,0.1111111111111111
1195,MUSLIM IDENTITIES/EURASIA,INTERMEDIATE ECONOMICS III,0.1111111111111111
1216,INTRO TO DIGITAL SYSTEMS,INTERMEDIATE ECONOMICS III,0.125
1217,CONTEM CULTURE IN S ASIA,INTERMEDIATE ECONOMICS III,0.125
1218,INTERNATIONAL SECURITY,INTERMEDIATE ECONOMICS III,0.1111111111111111
1224,TOPICS MODERN CHINESE,INTERMEDIATE ECONOMICS III,0.1111111111111111
1225,PHILOSOPHY OF MIND,INTERMEDIATE ECONOMICS III,0.14285714285714285
1227,MILTON,INTERMEDIATE ECONOMICS III,0.1111111111111111
1231,ADAPTIVE LEADERSHIP,INTERMEDIATE ECONOMICS III,0.1111111111111111
1235,INTRO COGNITIVE NEUROSCI,INTERMEDIATE ECONOMICS III,0.1111111111111111
1239,CHAUCER,INTERMEDIATE ECONOMICS III,0.14285714285714285
1240,INTRO TO LINGUISTICS,INTERMEDIATE ECONOMICS III,0.14285714285714285
1241,FOCUS SEM,INTERMEDIATE ECONOMICS III,0.1111111111111111
1242,ACADEMIC WRITING,INTERMEDIATE ECONOMICS III,0.1111111111111111
1244,BRITISH/IRISH DRAMA: 1890-1950,INTERMEDIATE ECONOMICS III,0.1111111111111111
1252,MULTIVARIABLE CALCULUS,INTERMEDIATE ECONOMICS III,0.125
1253,ELEMENTARY FRENCH 2,INTERMEDIATE ECONOMICS III,0.125
1268,BUDDHISM,INTERMEDIATE ECONOMICS III,0.125
1280,CELL & DEVELOPMENTAL BIOLOGY,INTERMEDIATE ECONOMICS III,0.125
1281,SONGWRITER'S VOCABULARY,INTERMEDIATE ECONOMICS III,0.1111111111111111
1285,GENERAL MICROBIOLOGY,INTERMEDIATE ECONOMICS III,0.14285714285714285
1293,MODERN CHINESE CINEMA,INTERMEDIATE ECONOMICS III,0.125
1294,NUMBER THEORY,INTERMEDIATE ECONOMICS III,0.125
1295,SPEC TOP IN GOVT & POL (COMP),INTERMEDIATE ECONOMICS III,0.14285714285714285
1300,"WAVES, BEACHES, COASTLINE DYNA",INTERMEDIATE ECONOMICS III,0.125
1301,REFORMATION EUROPE,INTERMEDIATE ECONOMICS III,0.1111111111111111
1305,INTRO TO GERMAN DRAMA,INTERMEDIATE ECONOMICS III,0.14285714285714285
1308,INTRO TO THE ART OF READING,INTERMEDIATE ECONOMICS III,0.125
1317,INTERMEDIATE RUSSIAN I,INTERMEDIATE ECONOMICS III,0.14285714285714285
1322,LEARNING TO READ,INTERMEDIATE ECONOMICS III,0.125
1324,BIO BASES OF BEHAVIOR,INTERMEDIATE ECONOMICS III,0.125
1328,APPEARANCE AND REALITY,INTERMEDIATE ECONOMICS III,0.125
1331,ADV SPECIAL TOPICS IN MUSIC,INTERMEDIATE ECONOMICS III,0.14285714285714285
