,index,post_class,prob
1993,THE ART MARKET,SELECTED TOPICS IN ECON (TOP),0.2
2064,VOICE,ORGANIZATIONS & MANAGEMENT,0.1111111111111111
2104,HEALTH ECONOMICS,ORGANIZATIONS & MANAGEMENT,0.10526315789473684
2162,PERSP ON INFO SCI/INFO STUDIES,ORGANIZATIONS & MANAGEMENT,0.11764705882352941
2181,JUDAISM,ORGANIZATIONS & MANAGEMENT,0.125
2184,SCI/TECH ANCIENT WORLD,ORGANIZATIONS & MANAGEMENT,0.125
2185,DRAWING,ORGANIZATIONS & MANAGEMENT,0.125
2186,WESTERN WARFARE SINCE 1789,ORGANIZATIONS & MANAGEMENT,0.16666666666666666
2191,VOCAL DIC,ORGANIZATIONS & MANAGEMENT,0.1111111111111111
2198,REFORMATION OF 16TH C,ORGANIZATIONS & MANAGEMENT,0.125
2205,"FRANCE, THE UNIVERSAL NATION",ORGANIZATIONS & MANAGEMENT,0.125
2210,CONTEM JEWISH THOUGHT,ORGANIZATIONS & MANAGEMENT,0.14285714285714285
2211,CIVIL RIGHTS MOVEMENT,ORGANIZATIONS & MANAGEMENT,0.3333333333333333
2212,GENDER AND POPULAR CULTURE,ORGANIZATIONS & MANAGEMENT,0.14285714285714285
2219,MARKETING MANAGEMENT,ORGANIZATIONS & MANAGEMENT,0.125
2235,PRINCIPLES ANIMAL PHYS,ORGANIZATIONS & MANAGEMENT,0.14285714285714285
2245,GENOCIDE IN 20TH CENTURY,ORGANIZATIONS & MANAGEMENT,0.1111111111111111
2261,FRENCH SHORT STORY,ORGANIZATIONS & MANAGEMENT,0.125
2270,PUBLIC HEALTH IN AMERICA,ORGANIZATIONS & MANAGEMENT,0.16666666666666666
2272,HISTORY CHRISTIAN CHURCH,ORGANIZATIONS & MANAGEMENT,0.125
2280,SONGWRITER'S VOCABULARY,ORGANIZATIONS & MANAGEMENT,0.1111111111111111
2285,NOVEL IN FRENCH CANADA,ORGANIZATIONS & MANAGEMENT,0.125
2290,WEB-BASED MULTIMEDIA COMM.,ORGANIZATIONS & MANAGEMENT,0.125
2297,INTERMEDIATE LATIN,ORGANIZATIONS & MANAGEMENT,0.125
2311,SPECIAL TOPICS LANG/LIT,ORGANIZATIONS & MANAGEMENT,0.1111111111111111
2312,READING IN MODERN CHINESE,ORGANIZATIONS & MANAGEMENT,0.14285714285714285
2321,LEARNING TO READ,ORGANIZATIONS & MANAGEMENT,0.125
2323,BIO BASES OF BEHAVIOR,ORGANIZATIONS & MANAGEMENT,0.125
2397,VOICE,MARKETS & MANAGEMENT CAPSTONE,0.1111111111111111
2437,HEALTH ECONOMICS,MARKETS & MANAGEMENT CAPSTONE,0.10526315789473684
2495,PERSP ON INFO SCI/INFO STUDIES,MARKETS & MANAGEMENT CAPSTONE,0.11764705882352941
2514,JUDAISM,MARKETS & MANAGEMENT CAPSTONE,0.125
2517,SCI/TECH ANCIENT WORLD,MARKETS & MANAGEMENT CAPSTONE,0.125
2518,DRAWING,MARKETS & MANAGEMENT CAPSTONE,0.125
2519,WESTERN WARFARE SINCE 1789,MARKETS & MANAGEMENT CAPSTONE,0.16666666666666666
2524,VOCAL DIC,MARKETS & MANAGEMENT CAPSTONE,0.1111111111111111
2531,REFORMATION OF 16TH C,MARKETS & MANAGEMENT CAPSTONE,0.125
2538,"FRANCE, THE UNIVERSAL NATION",MARKETS & MANAGEMENT CAPSTONE,0.125
2543,CONTEM JEWISH THOUGHT,MARKETS & MANAGEMENT CAPSTONE,0.14285714285714285
2544,CIVIL RIGHTS MOVEMENT,MARKETS & MANAGEMENT CAPSTONE,0.3333333333333333
2545,GENDER AND POPULAR CULTURE,MARKETS & MANAGEMENT CAPSTONE,0.14285714285714285
2552,MARKETING MANAGEMENT,MARKETS & MANAGEMENT CAPSTONE,0.125
2568,PRINCIPLES ANIMAL PHYS,MARKETS & MANAGEMENT CAPSTONE,0.14285714285714285
2578,GENOCIDE IN 20TH CENTURY,MARKETS & MANAGEMENT CAPSTONE,0.1111111111111111
2594,FRENCH SHORT STORY,MARKETS & MANAGEMENT CAPSTONE,0.125
2603,PUBLIC HEALTH IN AMERICA,MARKETS & MANAGEMENT CAPSTONE,0.16666666666666666
2605,HISTORY CHRISTIAN CHURCH,MARKETS & MANAGEMENT CAPSTONE,0.125
2613,SONGWRITER'S VOCABULARY,MARKETS & MANAGEMENT CAPSTONE,0.1111111111111111
2618,NOVEL IN FRENCH CANADA,MARKETS & MANAGEMENT CAPSTONE,0.125
2623,WEB-BASED MULTIMEDIA COMM.,MARKETS & MANAGEMENT CAPSTONE,0.125
2630,INTERMEDIATE LATIN,MARKETS & MANAGEMENT CAPSTONE,0.125
2644,SPECIAL TOPICS LANG/LIT,MARKETS & MANAGEMENT CAPSTONE,0.1111111111111111
2645,READING IN MODERN CHINESE,MARKETS & MANAGEMENT CAPSTONE,0.14285714285714285
2654,LEARNING TO READ,MARKETS & MANAGEMENT CAPSTONE,0.125
2656,BIO BASES OF BEHAVIOR,MARKETS & MANAGEMENT CAPSTONE,0.125
2716,INTRO TO POLITICAL PHILOSOPHY,CORPORATE FINANCE,0.12
2743,INTERNAT RELATIONS (TOP),CORPORATE FINANCE,0.125
2771,INTERMED FRENCH LANG/CUL,CORPORATE FINANCE,0.13333333333333333
2776,16TH CENTURY ITALIAN ART,CORPORATE FINANCE,0.125
2842,PHILOSOPHY OF ECONOMICS,CORPORATE FINANCE,0.1111111111111111
2844,SEM MATHEMATICAL MODEL,CORPORATE FINANCE,0.25
2874,INTL LAW/INTL INSTITU,CORPORATE FINANCE,0.14285714285714285
2899,INTERMEDIATE KOREAN,CORPORATE FINANCE,0.25
2931,HST MODERN PHILOSOPHY,CORPORATE FINANCE,0.125
2932,ADV FIN & MGRL ACCOUNTING,CORPORATE FINANCE,0.2
2942,ELEMENTARY MODERN HEBREW,CORPORATE FINANCE,0.2
2949,INTRO ABSTRACT ALGEBRA,CORPORATE FINANCE,0.14285714285714285
2961,BUSINESS AND GOVERNMENT,CORPORATE FINANCE,0.3333333333333333
2962,KNOWLEDGE AND CERTAINTY,CORPORATE FINANCE,0.125
2975,DADA AND SURREALISM,CORPORATE FINANCE,0.1111111111111111
2976,THE HISTORICAL JESUS,CORPORATE FINANCE,0.125
2979,US COMPARATIVE STATE POLITICS,CORPORATE FINANCE,0.14285714285714285
3170,GLOBAL ISS POPULA/DEVEL,MANAGERIAL FINANCE,0.14285714285714285
3181,PRINCIPLES OF COMP SCIENCE,MANAGERIAL FINANCE,0.1111111111111111
3184,DRAWING,MANAGERIAL FINANCE,0.125
3191,BIBLICAL HEBREW II,MANAGERIAL FINANCE,0.14285714285714285
3195,BIBLICAL HEBREW I,MANAGERIAL FINANCE,0.14285714285714285
3202,TOPICS THIRD WORLD/WEST,MANAGERIAL FINANCE,0.16666666666666666
3211,GENDER AND POPULAR CULTURE,MANAGERIAL FINANCE,0.14285714285714285
3233,INTRO COGNITIVE NEUROSCI,MANAGERIAL FINANCE,0.1111111111111111
3244,GENOCIDE IN 20TH CENTURY,MANAGERIAL FINANCE,0.1111111111111111
3256,ANTHROPOLOGY OF HINDUISM,MANAGERIAL FINANCE,0.14285714285714285
3257,MUSIC AND MODERNISM,MANAGERIAL FINANCE,0.125
3260,FRENCH SHORT STORY,MANAGERIAL FINANCE,0.125
3263,ONE VARIABLE CALCULUS,MANAGERIAL FINANCE,0.125
3276,INTRO TO ISRAELI CULTUR,MANAGERIAL FINANCE,0.14285714285714285
3280,CLASSICAL PIANO,MANAGERIAL FINANCE,0.125
3282,INTRO ABSTRACT ALGEBRA,MANAGERIAL FINANCE,0.14285714285714285
3288,THEOL/FICTION C S LEWIS,MANAGERIAL FINANCE,0.14285714285714285
3289,WEB-BASED MULTIMEDIA COMM.,MANAGERIAL FINANCE,0.125
3310,SPECIAL TOPICS LANG/LIT,MANAGERIAL FINANCE,0.1111111111111111
3319,ADVANCED KOREAN,MANAGERIAL FINANCE,0.1111111111111111
3454,"INTRO ELECTRIC, MAGNET, OPTICS",FINANCIAL ACCOUNTING,0.1111111111111111
3487,ELEMENTARY JAPANESE,FINANCIAL ACCOUNTING,0.125
3547,INTRO TO DIGITAL SYSTEMS,FINANCIAL ACCOUNTING,0.125
3562,ADAPTIVE LEADERSHIP,FINANCIAL ACCOUNTING,0.1111111111111111
3575,BRITISH/IRISH DRAMA: 1890-1950,FINANCIAL ACCOUNTING,0.1111111111111111
3585,ENTERPRISING LEADERSHIP,FINANCIAL ACCOUNTING,0.25
3609,INTRO TO ISRAELI CULTUR,FINANCIAL ACCOUNTING,0.14285714285714285
3616,GENERAL MICROBIOLOGY,FINANCIAL ACCOUNTING,0.14285714285714285
3622,WEB-BASED MULTIMEDIA COMM.,FINANCIAL ACCOUNTING,0.125
3633,ART AND MARKETS,FINANCIAL ACCOUNTING,0.16666666666666666
3638,INTRO TO COMPU MODELING,FINANCIAL ACCOUNTING,0.125
3824,ELEMENTARY ARABIC,PROBABILITY/STAT INFER,0.1111111111111111
3835,IN TH/MONEY INC EMP,PROBABILITY/STAT INFER,0.14285714285714285
3845,GEN DESCRIP CHEM II,PROBABILITY/STAT INFER,0.25
3857,BIBLICAL HEBREW II,PROBABILITY/STAT INFER,0.14285714285714285
3859,MUSLIM IDENTITIES/EURASIA,PROBABILITY/STAT INFER,0.1111111111111111
3861,BIBLICAL HEBREW I,PROBABILITY/STAT INFER,0.14285714285714285
3863,REFORMATION OF 16TH C,PROBABILITY/STAT INFER,0.125
3887,CHINA AND THE WORLD,PROBABILITY/STAT INFER,0.16666666666666666
3891,MILTON,PROBABILITY/STAT INFER,0.1111111111111111
3899,INTRO COGNITIVE NEUROSCI,PROBABILITY/STAT INFER,0.1111111111111111
3905,FOCUS SEM,PROBABILITY/STAT INFER,0.1111111111111111
3914,ARABIC CULTURE & 9/11,PROBABILITY/STAT INFER,0.125
3918,ENTERPRISING LEADERSHIP,PROBABILITY/STAT INFER,0.25
3922,ANTHROPOLOGY OF HINDUISM,PROBABILITY/STAT INFER,0.14285714285714285
3925,INTRO: GREAT WORKS,PROBABILITY/STAT INFER,0.25
3937,HISTORY CHRISTIAN CHURCH,PROBABILITY/STAT INFER,0.125
3954,THEOL/FICTION C S LEWIS,PROBABILITY/STAT INFER,0.14285714285714285
3970,THE NEW TESTAMENT,PROBABILITY/STAT INFER,0.125
4171,CPS EDUCATION RES SEM,COMPETITIVE STRAT & INDUS ORG,0.125
4175,PSYCHOLOGY OF GENDER,COMPETITIVE STRAT & INDUS ORG,0.125
4182,SCI/TECH ANCIENT WORLD,COMPETITIVE STRAT & INDUS ORG,0.125
4185,SIGNALS AND SYSTEMS,COMPETITIVE STRAT & INDUS ORG,0.14285714285714285
4212,MODELS CELL & MOL SYSTEMS,COMPETITIVE STRAT & INDUS ORG,0.14285714285714285
4245,VIKINGS/THEIR LITERATURE,COMPETITIVE STRAT & INDUS ORG,0.125
4272,WAR AND PEACE,COMPETITIVE STRAT & INDUS ORG,0.125
4295,INTERMEDIATE LATIN,COMPETITIVE STRAT & INDUS ORG,0.125
4317,LIBERAL DEMOCRACY,COMPETITIVE STRAT & INDUS ORG,0.125
4326,ADVERTISING/SOCIETY:GLOBAL,COMPETITIVE STRAT & INDUS ORG,0.125
4541,CONTEM JEWISH THOUGHT,STUDIES/LITERARY TOPICS,0.14285714285714285
4563,AMERICAN MUSICAL THEATER FROM,STUDIES/LITERARY TOPICS,0.25
4567,AMERICAN LIT: 1915-1960,STUDIES/LITERARY TOPICS,0.125
4580,ARABIC CULTURE & 9/11,STUDIES/LITERARY TOPICS,0.125
4590,ECOLOGY & EVOLUTION,STUDIES/LITERARY TOPICS,0.14285714285714285
4593,ORGANISMAL DIVERSITY,STUDIES/LITERARY TOPICS,0.14285714285714285
4599,PHILOSOPHY OF BIOLOGY,STUDIES/LITERARY TOPICS,0.14285714285714285
4613,LEARNING/ADAPTIVE BEHAV,STUDIES/LITERARY TOPICS,0.14285714285714285
4636,THE NEW TESTAMENT,STUDIES/LITERARY TOPICS,0.125
4639,ADVANCED HINDI,STUDIES/LITERARY TOPICS,0.14285714285714285
4641,THE HISTORICAL JESUS,STUDIES/LITERARY TOPICS,0.125
4880,CONTEM CULTURE IN S ASIA,INTERMEDIATE ECONOMICS II,0.125
4898,INTRO COGNITIVE NEUROSCI,INTERMEDIATE ECONOMICS II,0.1111111111111111
4915,MULTIVARIABLE CALCULUS,INTERMEDIATE ECONOMICS II,0.125
4916,ELEMENTARY FRENCH 2,INTERMEDIATE ECONOMICS II,0.125
4919,INTRODUCTION TO FILM,INTERMEDIATE ECONOMICS II,0.1111111111111111
4931,BUDDHISM,INTERMEDIATE ECONOMICS II,0.125
4933,SPORTS MARKETING,INTERMEDIATE ECONOMICS II,0.1111111111111111
4937,FILM/VIDEO/DIGITAL CAPSTONE,INTERMEDIATE ECONOMICS II,0.1111111111111111
4957,NUMBER THEORY,INTERMEDIATE ECONOMICS II,0.125
4963,"WAVES, BEACHES, COASTLINE DYNA",INTERMEDIATE ECONOMICS II,0.125
4971,INTRO TO THE ART OF READING,INTERMEDIATE ECONOMICS II,0.125
4991,APPEARANCE AND REALITY,INTERMEDIATE ECONOMICS II,0.125
5133,INTERMEDIATE JAPANESE,SPECIAL TOPICS,0.125
5173,PHILOSOPHY OF ECONOMICS,SPECIAL TOPICS,0.1111111111111111
5179,PRINCIPLES OF COMP SCIENCE,SPECIAL TOPICS,0.1111111111111111
5244,VIKINGS/THEIR LITERATURE,SPECIAL TOPICS,0.125
5250,ENTERPRISING LEADERSHIP,SPECIAL TOPICS,0.25
5255,MUSIC AND MODERNISM,SPECIAL TOPICS,0.125
5261,ONE VARIABLE CALCULUS,SPECIAL TOPICS,0.125
5262,HST MODERN PHILOSOPHY,SPECIAL TOPICS,0.125
5278,CLASSICAL PIANO,SPECIAL TOPICS,0.125
5293,KNOWLEDGE AND CERTAINTY,SPECIAL TOPICS,0.125
5317,ADVANCED KOREAN,SPECIAL TOPICS,0.1111111111111111
5325,ADVERTISING/SOCIETY:GLOBAL,SPECIAL TOPICS,0.125
5386,STATISTICS,MATHEMATICAL FINANCE,0.10344827586206896
5405,HISTORY GLOBALIZATION 20TH C,MATHEMATICAL FINANCE,0.10714285714285714
5613,INTRO ABSTRACT ALGEBRA,MATHEMATICAL FINANCE,0.14285714285714285
5623,NUMBER THEORY,MATHEMATICAL FINANCE,0.125
5629,"WAVES, BEACHES, COASTLINE DYNA",MATHEMATICAL FINANCE,0.125
5637,INTRO TO THE ART OF READING,MATHEMATICAL FINANCE,0.125
5657,APPEARANCE AND REALITY,MATHEMATICAL FINANCE,0.125
5838,PROBABIL/STATIS IN EGR,CONFLICT/COOPERATION,0.25
5855,BIBLICAL HEBREW II,CONFLICT/COOPERATION,0.14285714285714285
5859,BIBLICAL HEBREW I,CONFLICT/COOPERATION,0.14285714285714285
5869,BIOMED ELECTRONIC MEAS I,CONFLICT/COOPERATION,0.25
5898,PRINCIPLES ANIMAL PHYS,CONFLICT/COOPERATION,0.14285714285714285
5900,"RENAISSANCE EUROPE, 1250-1550",CONFLICT/COOPERATION,0.1111111111111111
5919,EVOLUTIONARY GENETICS,CONFLICT/COOPERATION,0.25
5920,ANTHROPOLOGY OF HINDUISM,CONFLICT/COOPERATION,0.14285714285714285
5952,THEOL/FICTION C S LEWIS,CONFLICT/COOPERATION,0.14285714285714285
5961,MUSIC/SOCIAL LIFE/SCENES,CONFLICT/COOPERATION,0.125
5975,READING IN MODERN CHINESE,CONFLICT/COOPERATION,0.14285714285714285
6155,ELEMENTARY ARABIC,INTRO TO ECONOMIC HST,0.1111111111111111
6190,MUSLIM IDENTITIES/EURASIA,INTRO TO ECONOMIC HST,0.1111111111111111
6191,INTRO TO PROBLEM SOLVING,INTRO TO ECONOMIC HST,0.3333333333333333
6209,QUANT POLITICAL ANALY I,INTRO TO ECONOMIC HST,0.125
6222,MILTON,INTRO TO ECONOMIC HST,0.1111111111111111
6223,LITERACY AND SERVICE LEARNING,INTRO TO ECONOMIC HST,0.25
6236,FOCUS SEM,INTRO TO ECONOMIC HST,0.1111111111111111
6259,FIGURE DRAWING,INTRO TO ECONOMIC HST,0.25
6271,LIFE IN LATE REPUBLIC,INTRO TO ECONOMIC HST,0.25
6311,"LEFT, RIGHT, AND CENTER",INTRO TO ECONOMIC HST,0.25
6313,TWO-DIMENSION DES/COLOR,INTRO TO ECONOMIC HST,0.25
6321,TECH/SOC ANALY INFO & INTERNET,INTRO TO ECONOMIC HST,0.125
6423,ADVANCED CHINESE,INTERNATIONAL MACROECONOMICS,0.11764705882352941
6488,ELEMENTARY ARABIC,INTERNATIONAL MACROECONOMICS,0.1111111111111111
6523,MUSLIM IDENTITIES/EURASIA,INTERNATIONAL MACROECONOMICS,0.1111111111111111
6555,MILTON,INTERNATIONAL MACROECONOMICS,0.1111111111111111
6559,ADAPTIVE LEADERSHIP,INTERNATIONAL MACROECONOMICS,0.1111111111111111
6569,FOCUS SEM,INTERNATIONAL MACROECONOMICS,0.1111111111111111
6572,BRITISH/IRISH DRAMA: 1890-1950,INTERNATIONAL MACROECONOMICS,0.1111111111111111
6576,VIKINGS/THEIR LITERATURE,INTERNATIONAL MACROECONOMICS,0.125
6608,CELL & DEVELOPMENTAL BIOLOGY,INTERNATIONAL MACROECONOMICS,0.125
6621,MODERN CHINESE CINEMA,INTERNATIONAL MACROECONOMICS,0.125
6657,ADVERTISING/SOCIETY:GLOBAL,INTERNATIONAL MACROECONOMICS,0.125
6837,PROBABIL/STATIS IN EGR,LAW AND ECONOMICS,0.25
6850,CONFLICT/COLLUS/COOPERAT,LAW AND ECONOMICS,0.125
6868,BIOMED ELECTRONIC MEAS I,LAW AND ECONOMICS,0.25
6882,HEALTH POLICY,LAW AND ECONOMICS,0.25
6900,CHAUCER,LAW AND ECONOMICS,0.14285714285714285
6901,INTRO TO LINGUISTICS,LAW AND ECONOMICS,0.14285714285714285
6910,INTRO TO SPANISH LIT I,LAW AND ECONOMICS,0.16666666666666666
6916,LABOR ECONOMICS,LAW AND ECONOMICS,0.125
6918,EVOLUTIONARY GENETICS,LAW AND ECONOMICS,0.25
6933,SPANISH FOR HEALTH PROFESSIONS,LAW AND ECONOMICS,0.25
6939,INTRO TO ISRAELI CULTUR,LAW AND ECONOMICS,0.14285714285714285
6976,COMPETITIVE STRAT & INDUS ORG,LAW AND ECONOMICS,0.125
6978,INTERMEDIATE RUSSIAN I,LAW AND ECONOMICS,0.14285714285714285
7076,MICROECONOMIC POLICY TOOLS,RESEARCH INDEPENDENT STUDY,0.10526315789473684
7158,POL ANALY PUB POL MAKING,RESEARCH INDEPENDENT STUDY,0.16666666666666666
7183,CONFLICT/COLLUS/COOPERAT,RESEARCH INDEPENDENT STUDY,0.125
7230,PRINCIPLES ANIMAL PHYS,RESEARCH INDEPENDENT STUDY,0.14285714285714285
7249,LABOR ECONOMICS,RESEARCH INDEPENDENT STUDY,0.125
7274,CELL & DEVELOPMENTAL BIOLOGY,RESEARCH INDEPENDENT STUDY,0.125
7287,MODERN CHINESE CINEMA,RESEARCH INDEPENDENT STUDY,0.125
7307,READING IN MODERN CHINESE,RESEARCH INDEPENDENT STUDY,0.14285714285714285
7309,COMPETITIVE STRAT & INDUS ORG,RESEARCH INDEPENDENT STUDY,0.125
7499,GLOBAL ISS POPULA/DEVEL,ORGANIZATIONS/MANAGEMENT,0.14285714285714285
7535,INTRO TO CLASSICAL CHINESE II,ORGANIZATIONS/MANAGEMENT,0.14285714285714285
7605,INTRO TO ISRAELI CULTUR,ORGANIZATIONS/MANAGEMENT,0.14285714285714285
7772,ACOUSTICS AND MUSIC,PUBLIC FINANCE,0.125
7794,FLUTE,PUBLIC FINANCE,0.125
7830,PROBLEMS IN ETHICAL THEORY,PUBLIC FINANCE,0.13333333333333333
7853,BIBLICAL HEBREW II,PUBLIC FINANCE,0.14285714285714285
7857,BIBLICAL HEBREW I,PUBLIC FINANCE,0.14285714285714285
7869,INTL LAW/INTL INSTITU,PUBLIC FINANCE,0.14285714285714285
7871,CONTEM JEWISH THOUGHT,PUBLIC FINANCE,0.14285714285714285
7876,INTRO TO DIGITAL SYSTEMS,PUBLIC FINANCE,0.125
7910,ARABIC CULTURE & 9/11,PUBLIC FINANCE,0.125
7918,ANTHROPOLOGY OF HINDUISM,PUBLIC FINANCE,0.14285714285714285
7950,THEOL/FICTION C S LEWIS,PUBLIC FINANCE,0.14285714285714285
7964,THE ART OF PERFORMANCE,PUBLIC FINANCE,0.125
7966,THE NEW TESTAMENT,PUBLIC FINANCE,0.125
8230,AMERICAN LIT: 1915-1960,HONORS JR RESEARCH WKSHP MICRO,0.125
8268,WAR AND PEACE,HONORS JR RESEARCH WKSHP MICRO,0.125
8313,LIBERAL DEMOCRACY,HONORS JR RESEARCH WKSHP MICRO,0.125
8470,COMPARATIVE DEMOCRATIC DEVEL,LIBERTY/EQUALITY & AMER CONST,0.13333333333333333
8501,HISPANIC LIT/POP CULTR,LIBERTY/EQUALITY & AMER CONST,0.14285714285714285
8522,INTRO TO PROBLEM SOLVING,LIBERTY/EQUALITY & AMER CONST,0.3333333333333333
8524,INTRO SPANISH-AMER LIT,LIBERTY/EQUALITY & AMER CONST,0.14285714285714285
8535,INTL LAW/INTL INSTITU,LIBERTY/EQUALITY & AMER CONST,0.14285714285714285
8556,INTRO TO AFRICAN STUDIES,LIBERTY/EQUALITY & AMER CONST,0.2
8636,DADA AND SURREALISM,LIBERTY/EQUALITY & AMER CONST,0.1111111111111111
8645,PTG SECOND ROMANCE LANG,LIBERTY/EQUALITY & AMER CONST,0.14285714285714285
8768,HEALTH PSYCHOLOGY,MODERN CHINESE CINEMA,0.10526315789473684
8824,TECH AND ORG ENVIRONMENTS,MODERN CHINESE CINEMA,0.11764705882352941
8847,SIGNALS AND SYSTEMS,MODERN CHINESE CINEMA,0.14285714285714285
8872,GENDER AND POPULAR CULTURE,MODERN CHINESE CINEMA,0.14285714285714285
8874,MODELS CELL & MOL SYSTEMS,MODERN CHINESE CINEMA,0.14285714285714285
8883,TOPICS MODERN CHINESE,MODERN CHINESE CINEMA,0.1111111111111111
8885,CARIBBEAN 1492-1700,MODERN CHINESE CINEMA,0.125
9103,16TH CENTURY ITALIAN ART,ADV FIN & MGRL ACCOUNTING,0.125
9164,GLOBAL ISS POPULA/DEVEL,ADV FIN & MGRL ACCOUNTING,0.14285714285714285
9171,SEM MATHEMATICAL MODEL,ADV FIN & MGRL ACCOUNTING,0.25
9226,INTERMEDIATE KOREAN,ADV FIN & MGRL ACCOUNTING,0.25
9258,HST MODERN PHILOSOPHY,ADV FIN & MGRL ACCOUNTING,0.125
9289,KNOWLEDGE AND CERTAINTY,ADV FIN & MGRL ACCOUNTING,0.125
9543,INTERNATIONAL SECURITY,MONETARY ECONOMICS,0.1111111111111111
9545,MARKETING MANAGEMENT,MONETARY ECONOMICS,0.125
9567,ACADEMIC WRITING,MONETARY ECONOMICS,0.1111111111111111
9570,INTRO TO ASTRONOMY,MONETARY ECONOMICS,0.25
9581,INTRODUCTION TO FILM,MONETARY ECONOMICS,0.1111111111111111
9595,SPORTS MARKETING,MONETARY ECONOMICS,0.1111111111111111
9599,FILM/VIDEO/DIGITAL CAPSTONE,MONETARY ECONOMICS,0.1111111111111111
9857,REFORMATION OF 16TH C,LECTURES SPECIAL TOPICS,0.125
9903,INTRO TO ASTRONOMY,LECTURES SPECIAL TOPICS,0.25
9931,HISTORY CHRISTIAN CHURCH,LECTURES SPECIAL TOPICS,0.125
9959,REFORMATION EUROPE,LECTURES SPECIAL TOPICS,0.2222222222222222
10056,VOICE,URBAN ECONOMICS,0.1111111111111111
10128,INTERMEDIATE JAPANESE,URBAN ECONOMICS,0.125
10183,VOCAL DIC,URBAN ECONOMICS,0.1111111111111111
10215,TOPICS MODERN CHINESE,URBAN ECONOMICS,0.1111111111111111
10272,SONGWRITER'S VOCABULARY,URBAN ECONOMICS,0.1111111111111111
10526,RESEARCH SEMINAR,THE ART MARKET,0.14285714285714285
10550,CARIBBEAN 1492-1700,THE ART MARKET,0.125
10590,HST MODERN PHILOSOPHY,THE ART MARKET,0.125
10621,KNOWLEDGE AND CERTAINTY,THE ART MARKET,0.125
10646,LEARNING TO READ,THE ART MARKET,0.125
10647,COGNITIVE PSYCHOLOGY,THE ART MARKET,0.14285714285714285
10648,BIO BASES OF BEHAVIOR,THE ART MARKET,0.125
10839,JUDAISM,ENTREPRENEURSHIP,0.125
10863,"FRANCE, THE UNIVERSAL NATION",ENTREPRENEURSHIP,0.125
10923,HST MODERN PHILOSOPHY,ENTREPRENEURSHIP,0.125
10943,NOVEL IN FRENCH CANADA,ENTREPRENEURSHIP,0.125
10954,KNOWLEDGE AND CERTAINTY,ENTREPRENEURSHIP,0.125
11163,ACTING REALISM,CYBERNETWORKS/GLOBAL VIL,0.125
11175,SCI/TECH ANCIENT WORLD,CYBERNETWORKS/GLOBAL VIL,0.125
11216,CARIBBEAN 1492-1700,CYBERNETWORKS/GLOBAL VIL,0.125
11288,INTERMEDIATE LATIN,CYBERNETWORKS/GLOBAL VIL,0.125
11573,ARABIC CULTURE & 9/11,GENERAL PHYSICS II,0.125
11608,GENERAL MICROBIOLOGY,GENERAL PHYSICS II,0.14285714285714285
11629,THE NEW TESTAMENT,GENERAL PHYSICS II,0.125
11674,INTERMEDIATE CHINESE,ADVANCED CHINESE,0.10344827586206896
11786,THE ATLANTIC SLAVE TRADE,ADVANCED CHINESE,0.18181818181818182
11821,TECH AND ORG ENVIRONMENTS,ADVANCED CHINESE,0.11764705882352941
11860,TOPICS THIRD WORLD/WEST,ADVANCED CHINESE,0.3333333333333333
11882,CARIBBEAN 1492-1700,ADVANCED CHINESE,0.25
12122,ISLAMIC CIVILIZATION,THE DYNAMIC EARTH,0.11764705882352941
12183,FOUNDATION TACTICAL LEADERSHIP,THE DYNAMIC EARTH,0.14285714285714285
12192,ROMAN HISTORY,THE DYNAMIC EARTH,0.14285714285714285
12193,TOPICS THIRD WORLD/WEST,THE DYNAMIC EARTH,0.16666666666666666
12199,INNOVATIVE TEAM LEADERSHIP,THE DYNAMIC EARTH,0.14285714285714285
12203,QUANT POLITICAL ANALY I,THE DYNAMIC EARTH,0.125
12240,ROLE OF THE ARMY IN SOCIETY,THE DYNAMIC EARTH,0.14285714285714285
12300,THE HISTORICAL JESUS,THE DYNAMIC EARTH,0.125
12315,TECH/SOC ANALY INFO & INTERNET,THE DYNAMIC EARTH,0.125
12497,HISPANIC LIT/POP CULTR,ADVANCED GRAMMAR,0.14285714285714285
12520,INTRO SPANISH-AMER LIT,ADVANCED GRAMMAR,0.14285714285714285
12542,MARKETING MANAGEMENT,ADVANCED GRAMMAR,0.125
12571,INTRO TO SPANISH LIT I,ADVANCED GRAMMAR,0.16666666666666666
12578,INTRODUCTION TO FILM,ADVANCED GRAMMAR,0.1111111111111111
12592,SPORTS MARKETING,ADVANCED GRAMMAR,0.1111111111111111
12596,FILM/VIDEO/DIGITAL CAPSTONE,ADVANCED GRAMMAR,0.1111111111111111
12641,PTG SECOND ROMANCE LANG,ADVANCED GRAMMAR,0.14285714285714285
12712,STATISTICS,LINEAR PROGRAMMING,0.10344827586206896
12731,HISTORY GLOBALIZATION 20TH C,LINEAR PROGRAMMING,0.10714285714285714
12939,INTRO ABSTRACT ALGEBRA,LINEAR PROGRAMMING,0.14285714285714285
13098,MANAGERIAL EFFECTIVENESS,COGNITIVE PSYCHOLOGY,0.125
13255,ADV FIN & MGRL ACCOUNTING,COGNITIVE PSYCHOLOGY,0.2
13265,ELEMENTARY MODERN HEBREW,COGNITIVE PSYCHOLOGY,0.2
13268,CELL & DEVELOPMENTAL BIOLOGY,COGNITIVE PSYCHOLOGY,0.125
